ID,run,proportion_NA
Uts_15_0y_0508,20200219N,0.09659090909090909
Uts_15_0y_0509,20200219N,0.16477272727272727
Uts_15_0y_0511,20200219N,0.29545454545454547
Uts_15_0y_0514,20200219N,0.08522727272727272
Uts_15_0y_0517,20200219N,0.18181818181818182
Uts_15_0y_0518,20200219N,0.09090909090909091
Uts_15_0y_0519,20200219N,0.16477272727272727
Uts_15_0y_0524,20200219N,0.30113636363636365
Uts_15_0y_0525,20200219N,0.0625
Uts_15_0y_0527,20200219N,0.48295454545454547
Uts_15_0y_0532,20200219N,0.056818181818181816
Uts_15_0y_0533,20200219N,0.10227272727272728
Uts_15_0y_0534,20200219N,0.17045454545454544
Uts_15_0y_0536,20200219N,0.125
Uts_15_0y_0539,20200219N,0.056818181818181816
Uts_15_0y_0540,20200219N,0.08522727272727272
Uts_15_0y_0541,20200219N,0.3352272727272727
Uts_15_0y_0542,20200219N,0.26704545454545453
Uts_15_0y_0543,20200219N,0.7215909090909091
Uts_15_0y_0546,20200219N,0.06818181818181818
Uts_15_0y_0547,20200219N,0.13068181818181818
Uts_15_0y_0548,20200219N,0.5284090909090909
Uts_15_0y_0550,20200219N,0.07386363636363637
Uts_15_0y_0551,20200219N,0.08522727272727272
Uts_15_0y_0553,20200219N,0.056818181818181816
Uts_15_0y_0555,20200219N,0.14204545454545456
Uts_15_0y_0556,20200219N,0.11363636363636363
Uts_15_0y_0557,20200219N,0.10795454545454546
Uts_15_0y_0558,20200219N,0.3125
Uts_15_0y_0559,20200219N,0.20454545454545456
Uts_15_0y_0561,20200219N,0.0625
Uts_15_0y_0564,20200219N,0.22727272727272727
Uts_15_0y_0565,20200219N,0.3125
Uts_15_0y_0566,20200219N,0.1590909090909091
Uts_15_0y_0568,20200219N,0.0625
Uts_15_0y_0569,20200219N,0.4375
Uts_15_0y_0571,20200219N,0.1875
Uts_15_0y_0575,20200219N,0.7556818181818182
Uts_15_0y_0586,20200219N,0.056818181818181816
Uts_15_0y_0589,20200219N,0.09090909090909091
Uts_15_0y_0595,20200219N,0.14204545454545456
Uts_15_0y_0601,20200219N,0.9943181818181818
Uts_15_0y_0606,20200219N,0.3125
Uts_15_0y_0610,20200219N,0.26704545454545453
Uts_15_0y_0614,20200219N,0.22727272727272727
Uts_15_0y_0619,20200219N,0.11931818181818182
Uts_15_0y_0620,20200219N,0.14772727272727273
Uts_15_0y_0622,20200219N,0.05113636363636364
Uts_15_0y_0629,20200219N,0.6079545454545454
Uts_15_0y_0633,20200219N,0.9886363636363636
Uts_15_0y_0635,20200219N,0.4659090909090909
Uts_15_0y_0637,20200219N,0.25
Uts_15_0y_0638,20200219N,0.125
Uts_15_0y_0639,20200219N,0.5227272727272727
Uts_15_0y_0640,20200219N,0.10795454545454546
Uts_15_0y_0643,20200219N,0.07954545454545454
Uts_15_0y_0646,20200219N,0.11931818181818182
Uts_15_0y_0650,20200219N,0.0625
Uts_15_0y_0654,20200219N,0.06818181818181818
Uts_15_0y_0655,20200219N,0.09659090909090909
Uts_15_0y_0659,20200219N,0.07386363636363637
Uts_15_0y_0660,20200219N,0.056818181818181816
Uts_15_0y_0661,20200219N,0.10795454545454546
Uts_15_0y_0709,20200219N,0.056818181818181816
Uts_15_0y_0739,20200219N,0.05113636363636364
Uts_15_0y_0835,20200219N,0.9943181818181818
Uts_15_0y_0836,20200219N,0.09659090909090909
Uts_15_0y_0837,20200219N,0.0625
Uts_15_0y_0847,20200219N,0.0625
Uts_15_0y_0857,20200219N,0.19886363636363635
Uts_15_0y_0866,20200219N,0.08522727272727272
Uts_15_0y_0869,20200219N,0.09659090909090909
Uts_15_0y_0876,20200219N,0.0625
Uts_15_0y_0878,20200219N,0.36363636363636365
Uts_15_0y_0879,20200219N,0.2556818181818182
Uts_15_0y_0880,20200219N,0.10795454545454546
Uts_15_0y_0883,20200219N,0.3409090909090909
Uts_15_0y_0884,20200219N,0.056818181818181816
Uts_15_0y_0886,20200219N,0.2159090909090909
Uts_15_0y_0888,20200219N,0.2215909090909091
Uts_15_0y_0889,20200219N,0.05113636363636364
Uts_15_0y_0890,20200219N,0.07954545454545454
Uts_15_0y_0892,20200219N,0.7045454545454546
Uts_15_0y_0893,20200219N,0.14204545454545456
Uts_15_0y_0894,20200219N,0.06818181818181818
Uts_15_0y_0896,20200219N,0.08522727272727272
Uts_15_0y_0897,20200219N,0.0625
Uts_15_0y_0898,20200219N,0.0625
Uts_15_0y_0899,20200219N,0.18181818181818182
Uts_15_0y_0900,20200219N,0.14772727272727273
Uts_15_0y_0901,20200219N,0.06818181818181818
Uts_15_0y_0902,20200219N,0.20454545454545456
Uts_15_0y_0903,20200219N,0.18181818181818182
Uts_15_0y_0904,20200219N,0.09090909090909091
Uts_15_0y_0905,20200219N,0.10795454545454546
Uts_15_0y_0906,20200219N,0.056818181818181816
Uts_15_0y_0908,20200219N,0.4318181818181818
Uts_15_0y_0909,20200219N,0.5738636363636364
Uts_15_0y_0910,20200219N,0.056818181818181816
Uts_15_0y_0911,20200219N,0.16477272727272727
Uts_15_0y_0912,20200219N,0.1534090909090909
Uts_15_0y_0913,20200219N,0.09090909090909091
Uts_15_0y_0914,20200219N,0.10795454545454546
Uts_15_0y_0915,20200219N,0.6022727272727273
Uts_15_0y_0916,20200219N,0.08522727272727272
Uts_15_0y_0917,20200219N,0.2727272727272727
Uts_15_0y_0918,20200219N,0.2556818181818182
Uts_15_0y_0919,20200219N,0.07954545454545454
Uts_15_0y_0920,20200219N,0.07954545454545454
Uts_15_0y_0921,20200219N,0.08522727272727272
Uts_15_0y_0922,20200219N,0.5170454545454546
Uts_15_0y_0923,20200219N,0.3125
Uts_15_0y_0924,20200219N,0.08522727272727272
Uts_15_0y_0925,20200219N,0.35795454545454547
Uts_15_0y_0927,20200219N,0.35795454545454547
Uts_15_0y_0928,20200219N,0.07386363636363637
Uts_15_0y_0930,20200219N,0.2784090909090909
Uts_15_0y_0932,20200219N,0.39204545454545453
Uts_15_0y_0933,20200219N,0.07386363636363637
Uts_15_0y_0934,20200219N,0.4715909090909091
Uts_15_0y_0935,20200219N,0.0625
Uts_15_0y_0936,20200219N,0.5397727272727273
Uts_15_0y_0937,20200219N,0.1534090909090909
Uts_15_0y_0939,20200219N,0.09090909090909091
Uts_15_0y_0940,20200219N,0.6306818181818182
Uts_15_0y_0941,20200219N,0.39204545454545453
Uts_15_0y_0943,20200219N,0.5738636363636364
Uts_15_0y_0944,20200219N,0.17613636363636365
Uts_15_0y_0947,20200219N,0.11931818181818182
Uts_15_0y_0948,20200219N,0.3806818181818182
Uts_15_0y_0949,20200219N,0.11931818181818182
Uts_15_0y_0950,20200219N,0.26136363636363635
Uts_15_0y_0951,20200219N,0.30113636363636365
Uts_15_0y_0952,20200219N,0.13636363636363635
Uts_15_0y_0954,20200219N,0.11363636363636363
Uts_15_0y_0956,20200219N,0.07386363636363637
Uts_15_0y_0958,20200219N,0.07386363636363637
Uts_15_0y_0959,20200219N,0.23295454545454544
Uts_15_0y_0961,20200219N,0.05113636363636364
Uts_15_0y_0963,20200219N,0.10227272727272728
Uts_15_0y_0964,20200219N,0.10795454545454546
Uts_15_0y_0965,20200219N,0.2215909090909091
Uts_15_0y_0966,20200219N,0.13068181818181818
Uts_15_0y_0967,20200219N,1.0
Uts_15_0y_0970,20200219N,0.35795454545454547
Uts_15_0y_0971,20200219N,0.2159090909090909
Uts_15_0y_0972,20200219N,0.18181818181818182
Uts_15_0y_0973,20200219N,0.07954545454545454
Uts_15_0y_0974,20200219N,0.0625
Uts_15_0y_0975,20200219N,0.07954545454545454
Uts_15_0y_0976,20200219N,0.05113636363636364
Uts_15_0y_0977,20200219N,0.06818181818181818
Uts_15_0y_0978,20200219N,0.0625
Uts_15_0y_0979,20200219N,0.07954545454545454
Uts_15_0y_0980,20200219N,0.13636363636363635
Uts_15_0y_0981,20200219N,0.1590909090909091
Uts_15_0y_0982,20200219N,0.11363636363636363
Uts_15_0y_0983,20200219N,0.2159090909090909
Uts_15_0y_0984,20200219N,0.06818181818181818
Uts_15_0y_0986,20200219N,0.17613636363636365
Uts_15_0y_0987,20200219N,0.10227272727272728
Uts_15_0y_0988,20200219N,0.35795454545454547
Uts_15_0y_0989,20200219N,0.16477272727272727
Uts_15_0y_0990,20200219N,0.125
Uts_15_0y_0991,20200219N,0.11931818181818182
Uts_15_0y_0996,20200219N,0.05113636363636364
Uts_15_0y_0997,20200219N,0.5284090909090909
Uts_15_0y_0998,20200219N,0.11363636363636363
Uts_15_0y_0999,20200219N,0.07954545454545454
Uts_15_0y_1002,20200219N,0.0625
Uts_15_0y_1003,20200219N,0.05113636363636364
Uts_15_0y_1004,20200219N,0.07954545454545454
Uts_15_0y_1006,20200219N,0.125
Uts_15_0y_1010,20200219N,0.17613636363636365
Uts_15_0y_1011,20200219N,0.09659090909090909
Uts_15_0y_1012,20200219N,0.09090909090909091
Uts_15_0y_1013,20200219N,0.07386363636363637
Uts_15_0y_1015,20200219N,0.125
Uts_15_0y_1016,20200219N,0.05113636363636364
Uts_15_0y_1018,20200219N,0.06818181818181818
Uts_15_0y_1019,20200219N,0.11931818181818182
Uts_15_0y_1020,20200219N,0.09090909090909091
Uts_15_0y_1021,20200219N,0.07386363636363637
Uts_15_0y_1022,20200219N,0.1534090909090909
Uts_15_0y_1023,20200219N,0.05113636363636364
Uts_15_0y_1027,20200219N,0.07954545454545454
Uts_15_0y_1028,20200219N,0.4375
Uts_15_0y_1030,20200219N,0.08522727272727272
Uts_15_0y_1031,20200219N,0.10227272727272728
Uts_15_0y_1034,20200219N,0.10795454545454546
Uts_15_0y_1035,20200219N,0.056818181818181816
Uts_15_0y_1036,20200219N,0.0625
Uts_15_0y_1037,20200219N,0.13068181818181818
Uts_15_0y_1039,20200219N,0.0625
Uts_15_0y_1042,20200219N,0.13636363636363635
Uts_15_0y_1043,20200219N,0.4602272727272727
Uts_15_0y_1044,20200219N,0.09090909090909091
Uts_15_0y_1045,20200219N,0.20454545454545456
Uts_15_0y_1046,20200219N,0.18181818181818182
Uts_15_0y_1052,20200219N,0.06818181818181818
Uts_15_0y_1058,20200219N,0.07954545454545454
Uts_15_0y_1061,20200219N,0.6420454545454546
Uts_15_0y_1062,20200219N,0.1534090909090909
Uts_15_0y_1063,20200219N,0.17613636363636365
Uts_15_0y_1064,20200219N,0.2215909090909091
Uts_15_0y_1066,20200219N,0.19318181818181818
Uts_15_0y_1068,20200219N,0.10227272727272728
Uts_15_0y_1069,20200219N,0.5852272727272727
Uts_15_0y_1070,20200219N,0.07386363636363637
Uts_15_0y_1071,20200219N,0.14772727272727273
Uts_15_0y_1075,20200219N,0.20454545454545456
Uts_15_0y_1076,20200219N,0.7272727272727273
Uts_15_0y_1077,20200219N,0.07954545454545454
Uts_15_0y_1078,20200219N,0.08522727272727272
Uts_15_0y_1082,20200219N,0.09090909090909091
Uts_15_0y_1083,20200219N,0.3465909090909091
Uts_15_0y_1084,20200219N,0.6193181818181818
Uts_15_0y_1086,20200219N,0.2897727272727273
Uts_15_0y_1087,20200219N,0.3068181818181818
Uts_15_0y_1089,20200219N,0.07386363636363637
